ds,Item,units,y
26-11-2022,sugar,KG,80
26-11-2022,sugar,KG,161
26-11-2022,sugar,KG,150
26-11-2022,sugar,KG,124
26-11-2022,sugar,KG,121
26-11-2022,sugar,KG,172
26-11-2022,sugar,KG,103
26-11-2022,sugar,KG,140
26-11-2022,sugar,KG,97
26-11-2022,sugar,KG,176
27-11-2022,sugar,KG,190
27-11-2022,sugar,KG,161
27-11-2022,sugar,KG,137
27-11-2022,sugar,KG,91
27-11-2022,sugar,KG,109
27-11-2022,sugar,KG,105
27-11-2022,sugar,KG,130
27-11-2022,sugar,KG,193
27-11-2022,sugar,KG,50
27-11-2022,sugar,KG,120
27-11-2022,sugar,KG,95
27-11-2022,sugar,KG,62
27-11-2022,sugar,KG,57
27-11-2022,sugar,KG,85
27-11-2022,sugar,KG,145
27-11-2022,sugar,KG,199
27-11-2022,sugar,KG,105
27-11-2022,sugar,KG,170
27-11-2022,sugar,KG,145
27-11-2022,sugar,KG,175
27-11-2022,sugar,KG,100
27-11-2022,sugar,KG,122
27-11-2022,sugar,KG,144
27-11-2022,sugar,KG,164
27-11-2022,sugar,KG,54
27-11-2022,sugar,KG,60
27-11-2022,sugar,KG,101
27-11-2022,sugar,KG,69
27-11-2022,sugar,KG,86
27-11-2022,sugar,KG,159
27-11-2022,sugar,KG,112
27-11-2022,sugar,KG,180
28-11-2022,sugar,KG,164
28-11-2022,sugar,KG,51
28-11-2022,sugar,KG,143
28-11-2022,sugar,KG,84
28-11-2022,sugar,KG,110
28-11-2022,sugar,KG,145
28-11-2022,sugar,KG,184
28-11-2022,sugar,KG,52
28-11-2022,sugar,KG,112
28-11-2022,sugar,KG,83
28-11-2022,sugar,KG,74
28-11-2022,sugar,KG,54
28-11-2022,sugar,KG,115
28-11-2022,sugar,KG,88
28-11-2022,sugar,KG,112
28-11-2022,sugar,KG,198
28-11-2022,sugar,KG,84
28-11-2022,sugar,KG,62
28-11-2022,sugar,KG,111
28-11-2022,sugar,KG,172
28-11-2022,sugar,KG,125
28-11-2022,sugar,KG,70
28-11-2022,sugar,KG,159
29-11-2022,sugar,KG,57
29-11-2022,sugar,KG,173
29-11-2022,sugar,KG,155
29-11-2022,sugar,KG,67
29-11-2022,sugar,KG,155
29-11-2022,sugar,KG,196
29-11-2022,sugar,KG,88
29-11-2022,sugar,KG,51
29-11-2022,sugar,KG,64
29-11-2022,sugar,KG,78
29-11-2022,sugar,KG,67
29-11-2022,sugar,KG,131
29-11-2022,sugar,KG,160
29-11-2022,sugar,KG,152
29-11-2022,sugar,KG,148
29-11-2022,sugar,KG,172
29-11-2022,sugar,KG,65
29-11-2022,sugar,KG,92
29-11-2022,sugar,KG,165
29-11-2022,sugar,KG,93
29-11-2022,sugar,KG,82
29-11-2022,sugar,KG,191
29-11-2022,sugar,KG,91
29-11-2022,sugar,KG,100
29-11-2022,sugar,KG,179
29-11-2022,sugar,KG,96
29-11-2022,sugar,KG,166
29-11-2022,sugar,KG,115
30-11-2022,sugar,KG,103
30-11-2022,sugar,KG,155
30-11-2022,sugar,KG,136
30-11-2022,sugar,KG,137
30-11-2022,sugar,KG,59
30-11-2022,sugar,KG,136
30-11-2022,sugar,KG,115
30-11-2022,sugar,KG,73
30-11-2022,sugar,KG,105
30-11-2022,sugar,KG,135
30-11-2022,sugar,KG,145
30-11-2022,sugar,KG,176
30-11-2022,sugar,KG,62
30-11-2022,sugar,KG,183
30-11-2022,sugar,KG,134
30-11-2022,sugar,KG,68
30-11-2022,sugar,KG,134
30-11-2022,sugar,KG,72
30-11-2022,sugar,KG,195
30-11-2022,sugar,KG,78
01-12-2022,sugar,KG,86
01-12-2022,sugar,KG,82
01-12-2022,sugar,KG,155
01-12-2022,sugar,KG,76
01-12-2022,sugar,KG,187
01-12-2022,sugar,KG,139
01-12-2022,sugar,KG,161
01-12-2022,sugar,KG,125
01-12-2022,sugar,KG,183
01-12-2022,sugar,KG,153
01-12-2022,sugar,KG,89
01-12-2022,sugar,KG,178
01-12-2022,sugar,KG,198
01-12-2022,sugar,KG,179
01-12-2022,sugar,KG,126
01-12-2022,sugar,KG,142
01-12-2022,sugar,KG,154
01-12-2022,sugar,KG,69
02-12-2022,sugar,KG,80
02-12-2022,sugar,KG,174
02-12-2022,sugar,KG,174
02-12-2022,sugar,KG,174
02-12-2022,sugar,KG,56
02-12-2022,sugar,KG,130
02-12-2022,sugar,KG,77
02-12-2022,sugar,KG,112
02-12-2022,sugar,KG,150
02-12-2022,sugar,KG,72
02-12-2022,sugar,KG,147
02-12-2022,sugar,KG,151
02-12-2022,sugar,KG,109
02-12-2022,sugar,KG,120
02-12-2022,sugar,KG,170
02-12-2022,sugar,KG,131
02-12-2022,sugar,KG,78
02-12-2022,sugar,KG,135
02-12-2022,sugar,KG,176
02-12-2022,sugar,KG,138
02-12-2022,sugar,KG,138
02-12-2022,sugar,KG,133
02-12-2022,sugar,KG,143
03-12-2022,sugar,KG,176
03-12-2022,sugar,KG,58
03-12-2022,sugar,KG,116
03-12-2022,sugar,KG,187
03-12-2022,sugar,KG,157
03-12-2022,sugar,KG,54
03-12-2022,sugar,KG,185
03-12-2022,sugar,KG,86
03-12-2022,sugar,KG,99
03-12-2022,sugar,KG,182
03-12-2022,sugar,KG,144
03-12-2022,sugar,KG,149
03-12-2022,sugar,KG,195
03-12-2022,sugar,KG,155
03-12-2022,sugar,KG,120
03-12-2022,sugar,KG,183
03-12-2022,sugar,KG,55
03-12-2022,sugar,KG,172
03-12-2022,sugar,KG,105
03-12-2022,sugar,KG,77
03-12-2022,sugar,KG,166
03-12-2022,sugar,KG,170
03-12-2022,sugar,KG,134
03-12-2022,sugar,KG,98
04-12-2022,sugar,KG,174
04-12-2022,sugar,KG,148
04-12-2022,sugar,KG,190
04-12-2022,sugar,KG,106
04-12-2022,sugar,KG,151
04-12-2022,sugar,KG,166
04-12-2022,sugar,KG,118
04-12-2022,sugar,KG,186
04-12-2022,sugar,KG,168
04-12-2022,sugar,KG,156
05-12-2022,sugar,KG,75
05-12-2022,sugar,KG,118
05-12-2022,sugar,KG,77
05-12-2022,sugar,KG,65
05-12-2022,sugar,KG,198
05-12-2022,sugar,KG,134
05-12-2022,sugar,KG,60
05-12-2022,sugar,KG,173
05-12-2022,sugar,KG,155
05-12-2022,sugar,KG,150
05-12-2022,sugar,KG,75
05-12-2022,sugar,KG,144
05-12-2022,sugar,KG,113
05-12-2022,sugar,KG,161
05-12-2022,sugar,KG,167
05-12-2022,sugar,KG,50
06-12-2022,sugar,KG,118
06-12-2022,sugar,KG,92
06-12-2022,sugar,KG,61
06-12-2022,sugar,KG,153
06-12-2022,sugar,KG,183
06-12-2022,sugar,KG,192
06-12-2022,sugar,KG,59
06-12-2022,sugar,KG,88
06-12-2022,sugar,KG,123
06-12-2022,sugar,KG,150
06-12-2022,sugar,KG,177
06-12-2022,sugar,KG,141
06-12-2022,sugar,KG,54
06-12-2022,sugar,KG,148
06-12-2022,sugar,KG,104
06-12-2022,sugar,KG,111
06-12-2022,sugar,KG,94
06-12-2022,sugar,KG,164
06-12-2022,sugar,KG,124
06-12-2022,sugar,KG,55
06-12-2022,sugar,KG,119
06-12-2022,sugar,KG,66
06-12-2022,sugar,KG,75
06-12-2022,sugar,KG,74
06-12-2022,sugar,KG,66
07-12-2022,sugar,KG,122
07-12-2022,sugar,KG,74
07-12-2022,sugar,KG,151
07-12-2022,sugar,KG,165
07-12-2022,sugar,KG,81
07-12-2022,sugar,KG,200
07-12-2022,sugar,KG,111
07-12-2022,sugar,KG,63
07-12-2022,sugar,KG,52
07-12-2022,sugar,KG,172
07-12-2022,sugar,KG,101
07-12-2022,sugar,KG,111
07-12-2022,sugar,KG,130
07-12-2022,sugar,KG,81
08-12-2022,sugar,KG,66
08-12-2022,sugar,KG,126
08-12-2022,sugar,KG,50
08-12-2022,sugar,KG,98
08-12-2022,sugar,KG,64
08-12-2022,sugar,KG,63
08-12-2022,sugar,KG,162
08-12-2022,sugar,KG,113
08-12-2022,sugar,KG,66
08-12-2022,sugar,KG,190
08-12-2022,sugar,KG,135
08-12-2022,sugar,KG,67
08-12-2022,sugar,KG,165
08-12-2022,sugar,KG,72
08-12-2022,sugar,KG,163
08-12-2022,sugar,KG,95
08-12-2022,sugar,KG,159
08-12-2022,sugar,KG,194
08-12-2022,sugar,KG,119
08-12-2022,sugar,KG,145
09-12-2022,sugar,KG,178
09-12-2022,sugar,KG,138
09-12-2022,sugar,KG,147
09-12-2022,sugar,KG,180
09-12-2022,sugar,KG,140
09-12-2022,sugar,KG,80
09-12-2022,sugar,KG,141
09-12-2022,sugar,KG,175
09-12-2022,sugar,KG,197
09-12-2022,sugar,KG,155
09-12-2022,sugar,KG,149
09-12-2022,sugar,KG,125
09-12-2022,sugar,KG,108
09-12-2022,sugar,KG,125
09-12-2022,sugar,KG,92
09-12-2022,sugar,KG,50
10-12-2022,sugar,KG,111
10-12-2022,sugar,KG,152
10-12-2022,sugar,KG,155
10-12-2022,sugar,KG,130
10-12-2022,sugar,KG,139
10-12-2022,sugar,KG,132
10-12-2022,sugar,KG,102
10-12-2022,sugar,KG,177
10-12-2022,sugar,KG,139
10-12-2022,sugar,KG,118
10-12-2022,sugar,KG,108
10-12-2022,sugar,KG,59
10-12-2022,sugar,KG,101
10-12-2022,sugar,KG,200
10-12-2022,sugar,KG,147
10-12-2022,sugar,KG,139
10-12-2022,sugar,KG,90
10-12-2022,sugar,KG,169
10-12-2022,sugar,KG,155
10-12-2022,sugar,KG,104
10-12-2022,sugar,KG,51
10-12-2022,sugar,KG,159
10-12-2022,sugar,KG,66
10-12-2022,sugar,KG,123
10-12-2022,sugar,KG,145
10-12-2022,sugar,KG,122
11-12-2022,sugar,KG,91
11-12-2022,sugar,KG,129
11-12-2022,sugar,KG,161
11-12-2022,sugar,KG,59
11-12-2022,sugar,KG,179
11-12-2022,sugar,KG,129
11-12-2022,sugar,KG,157
11-12-2022,sugar,KG,118
11-12-2022,sugar,KG,184
11-12-2022,sugar,KG,57
11-12-2022,sugar,KG,55
11-12-2022,sugar,KG,140
11-12-2022,sugar,KG,172
11-12-2022,sugar,KG,138
11-12-2022,sugar,KG,179
11-12-2022,sugar,KG,98
11-12-2022,sugar,KG,101
11-12-2022,sugar,KG,107
11-12-2022,sugar,KG,175
11-12-2022,sugar,KG,131
11-12-2022,sugar,KG,197
11-12-2022,sugar,KG,118
11-12-2022,sugar,KG,144
11-12-2022,sugar,KG,188
11-12-2022,sugar,KG,179
11-12-2022,sugar,KG,138
12-12-2022,sugar,KG,115
12-12-2022,sugar,KG,179
12-12-2022,sugar,KG,167
12-12-2022,sugar,KG,123
12-12-2022,sugar,KG,149
12-12-2022,sugar,KG,102
12-12-2022,sugar,KG,75
12-12-2022,sugar,KG,114
12-12-2022,sugar,KG,160
12-12-2022,sugar,KG,84
12-12-2022,sugar,KG,165
12-12-2022,sugar,KG,198
12-12-2022,sugar,KG,59
12-12-2022,sugar,KG,114
12-12-2022,sugar,KG,65
12-12-2022,sugar,KG,61
12-12-2022,sugar,KG,76
12-12-2022,sugar,KG,144
12-12-2022,sugar,KG,74
12-12-2022,sugar,KG,123
12-12-2022,sugar,KG,164
12-12-2022,sugar,KG,55
12-12-2022,sugar,KG,122
12-12-2022,sugar,KG,53
13-12-2022,sugar,KG,148
13-12-2022,sugar,KG,152
13-12-2022,sugar,KG,165
13-12-2022,sugar,KG,64
13-12-2022,sugar,KG,145
13-12-2022,sugar,KG,137
13-12-2022,sugar,KG,197
13-12-2022,sugar,KG,74
13-12-2022,sugar,KG,54
13-12-2022,sugar,KG,56
13-12-2022,sugar,KG,134
13-12-2022,sugar,KG,57
13-12-2022,sugar,KG,144
13-12-2022,sugar,KG,156
13-12-2022,sugar,KG,159
13-12-2022,sugar,KG,128
13-12-2022,sugar,KG,127
14-12-2022,sugar,KG,184
14-12-2022,sugar,KG,180
14-12-2022,sugar,KG,137
14-12-2022,sugar,KG,58
14-12-2022,sugar,KG,191
14-12-2022,sugar,KG,176
14-12-2022,sugar,KG,77
14-12-2022,sugar,KG,178
14-12-2022,sugar,KG,174
14-12-2022,sugar,KG,71
14-12-2022,sugar,KG,136
14-12-2022,sugar,KG,178
14-12-2022,sugar,KG,110
14-12-2022,sugar,KG,59
14-12-2022,sugar,KG,60
14-12-2022,sugar,KG,181
14-12-2022,sugar,KG,133
14-12-2022,sugar,KG,97
14-12-2022,sugar,KG,177
14-12-2022,sugar,KG,144
15-12-2022,sugar,KG,183
15-12-2022,sugar,KG,180
15-12-2022,sugar,KG,188
15-12-2022,sugar,KG,171
15-12-2022,sugar,KG,107
15-12-2022,sugar,KG,173
15-12-2022,sugar,KG,114
15-12-2022,sugar,KG,155
15-12-2022,sugar,KG,160
15-12-2022,sugar,KG,157
15-12-2022,sugar,KG,181
15-12-2022,sugar,KG,151
15-12-2022,sugar,KG,165
15-12-2022,sugar,KG,159
15-12-2022,sugar,KG,91
15-12-2022,sugar,KG,78
15-12-2022,sugar,KG,82
16-12-2022,sugar,KG,93
16-12-2022,sugar,KG,155
16-12-2022,sugar,KG,89
16-12-2022,sugar,KG,143
16-12-2022,sugar,KG,149
16-12-2022,sugar,KG,99
16-12-2022,sugar,KG,148
16-12-2022,sugar,KG,83
16-12-2022,sugar,KG,137
16-12-2022,sugar,KG,117
16-12-2022,sugar,KG,198
16-12-2022,sugar,KG,153
16-12-2022,sugar,KG,136
16-12-2022,sugar,KG,186
16-12-2022,sugar,KG,140
16-12-2022,sugar,KG,130
16-12-2022,sugar,KG,198
16-12-2022,sugar,KG,167
16-12-2022,sugar,KG,110
16-12-2022,sugar,KG,167
16-12-2022,sugar,KG,79
16-12-2022,sugar,KG,69
16-12-2022,sugar,KG,136
16-12-2022,sugar,KG,81
16-12-2022,sugar,KG,142
17-12-2022,sugar,KG,68
17-12-2022,sugar,KG,116
17-12-2022,sugar,KG,173
17-12-2022,sugar,KG,170
17-12-2022,sugar,KG,60
17-12-2022,sugar,KG,98
17-12-2022,sugar,KG,65
17-12-2022,sugar,KG,56
17-12-2022,sugar,KG,50
17-12-2022,sugar,KG,158
17-12-2022,sugar,KG,155
17-12-2022,sugar,KG,88
17-12-2022,sugar,KG,88
17-12-2022,sugar,KG,162
17-12-2022,sugar,KG,171
17-12-2022,sugar,KG,58
18-12-2022,sugar,KG,69
18-12-2022,sugar,KG,149
18-12-2022,sugar,KG,153
18-12-2022,sugar,KG,187
18-12-2022,sugar,KG,54
18-12-2022,sugar,KG,101
18-12-2022,sugar,KG,200
18-12-2022,sugar,KG,108
18-12-2022,sugar,KG,163
18-12-2022,sugar,KG,153
18-12-2022,sugar,KG,132
18-12-2022,sugar,KG,109
18-12-2022,sugar,KG,130
18-12-2022,sugar,KG,125
18-12-2022,sugar,KG,145
18-12-2022,sugar,KG,63
18-12-2022,sugar,KG,134
18-12-2022,sugar,KG,155
18-12-2022,sugar,KG,179
18-12-2022,sugar,KG,82
18-12-2022,sugar,KG,118
18-12-2022,sugar,KG,79
18-12-2022,sugar,KG,94
18-12-2022,sugar,KG,96
18-12-2022,sugar,KG,182
18-12-2022,sugar,KG,152
18-12-2022,sugar,KG,172
19-12-2022,sugar,KG,174
19-12-2022,sugar,KG,59
19-12-2022,sugar,KG,189
19-12-2022,sugar,KG,98
19-12-2022,sugar,KG,182
19-12-2022,sugar,KG,191
19-12-2022,sugar,KG,184
19-12-2022,sugar,KG,94
19-12-2022,sugar,KG,50
19-12-2022,sugar,KG,194
19-12-2022,sugar,KG,94
19-12-2022,sugar,KG,124
19-12-2022,sugar,KG,109
19-12-2022,sugar,KG,189
19-12-2022,sugar,KG,176
19-12-2022,sugar,KG,169
19-12-2022,sugar,KG,193
19-12-2022,sugar,KG,93
19-12-2022,sugar,KG,59
19-12-2022,sugar,KG,176
19-12-2022,sugar,KG,54
19-12-2022,sugar,KG,195
19-12-2022,sugar,KG,77
19-12-2022,sugar,KG,152
19-12-2022,sugar,KG,145
20-12-2022,sugar,KG,154
20-12-2022,sugar,KG,141
20-12-2022,sugar,KG,191
20-12-2022,sugar,KG,110
20-12-2022,sugar,KG,139
20-12-2022,sugar,KG,73
20-12-2022,sugar,KG,103
20-12-2022,sugar,KG,179
20-12-2022,sugar,KG,96
20-12-2022,sugar,KG,64
20-12-2022,sugar,KG,194
20-12-2022,sugar,KG,78
20-12-2022,sugar,KG,154
20-12-2022,sugar,KG,197
20-12-2022,sugar,KG,186
20-12-2022,sugar,KG,147
20-12-2022,sugar,KG,91
20-12-2022,sugar,KG,100
20-12-2022,sugar,KG,92
21-12-2022,sugar,KG,83
21-12-2022,sugar,KG,115
21-12-2022,sugar,KG,77
21-12-2022,sugar,KG,144
21-12-2022,sugar,KG,174
21-12-2022,sugar,KG,180
21-12-2022,sugar,KG,62
21-12-2022,sugar,KG,64
21-12-2022,sugar,KG,126
21-12-2022,sugar,KG,192
21-12-2022,sugar,KG,105
21-12-2022,sugar,KG,184
21-12-2022,sugar,KG,115
21-12-2022,sugar,KG,184
21-12-2022,sugar,KG,155
21-12-2022,sugar,KG,158
21-12-2022,sugar,KG,155
22-12-2022,sugar,KG,186
22-12-2022,sugar,KG,182
22-12-2022,sugar,KG,108
22-12-2022,sugar,KG,51
22-12-2022,sugar,KG,64
22-12-2022,sugar,KG,81
22-12-2022,sugar,KG,50
22-12-2022,sugar,KG,68
22-12-2022,sugar,KG,94
22-12-2022,sugar,KG,51
22-12-2022,sugar,KG,51
22-12-2022,sugar,KG,96
22-12-2022,sugar,KG,194
22-12-2022,sugar,KG,84
23-12-2022,sugar,KG,120
23-12-2022,sugar,KG,114
23-12-2022,sugar,KG,157
23-12-2022,sugar,KG,52
23-12-2022,sugar,KG,118
23-12-2022,sugar,KG,83
23-12-2022,sugar,KG,71
23-12-2022,sugar,KG,69
23-12-2022,sugar,KG,63
23-12-2022,sugar,KG,148
23-12-2022,sugar,KG,148
23-12-2022,sugar,KG,87
23-12-2022,sugar,KG,82
23-12-2022,sugar,KG,150
23-12-2022,sugar,KG,185
23-12-2022,sugar,KG,50
23-12-2022,sugar,KG,71
23-12-2022,sugar,KG,116
23-12-2022,sugar,KG,165
23-12-2022,sugar,KG,101
23-12-2022,sugar,KG,123
23-12-2022,sugar,KG,94
23-12-2022,sugar,KG,77
24-12-2022,sugar,KG,63
24-12-2022,sugar,KG,81
24-12-2022,sugar,KG,54
24-12-2022,sugar,KG,184
24-12-2022,sugar,KG,101
24-12-2022,sugar,KG,180
24-12-2022,sugar,KG,90
24-12-2022,sugar,KG,181
24-12-2022,sugar,KG,84
24-12-2022,sugar,KG,81
24-12-2022,sugar,KG,55
24-12-2022,sugar,KG,168
24-12-2022,sugar,KG,197
24-12-2022,sugar,KG,106
24-12-2022,sugar,KG,68
24-12-2022,sugar,KG,91
24-12-2022,sugar,KG,91
24-12-2022,sugar,KG,133
24-12-2022,sugar,KG,192
24-12-2022,sugar,KG,120
24-12-2022,sugar,KG,106
24-12-2022,sugar,KG,84
24-12-2022,sugar,KG,98
24-12-2022,sugar,KG,99
25-12-2022,sugar,KG,197
25-12-2022,sugar,KG,150
25-12-2022,sugar,KG,188
25-12-2022,sugar,KG,78
25-12-2022,sugar,KG,159
25-12-2022,sugar,KG,74
25-12-2022,sugar,KG,76
25-12-2022,sugar,KG,135
25-12-2022,sugar,KG,156
25-12-2022,sugar,KG,160
25-12-2022,sugar,KG,67
25-12-2022,sugar,KG,171
25-12-2022,sugar,KG,86
25-12-2022,sugar,KG,165
25-12-2022,sugar,KG,80
25-12-2022,sugar,KG,125
25-12-2022,sugar,KG,190
25-12-2022,sugar,KG,50
25-12-2022,sugar,KG,157
26-12-2022,sugar,KG,106
26-12-2022,sugar,KG,68
26-12-2022,sugar,KG,107
26-12-2022,sugar,KG,160
26-12-2022,sugar,KG,195
26-12-2022,sugar,KG,146
26-12-2022,sugar,KG,72
26-12-2022,sugar,KG,156
26-12-2022,sugar,KG,151
26-12-2022,sugar,KG,132
26-12-2022,sugar,KG,143
26-12-2022,sugar,KG,126
26-12-2022,sugar,KG,160
26-12-2022,sugar,KG,179
26-12-2022,sugar,KG,179
26-12-2022,sugar,KG,118
26-12-2022,sugar,KG,102
26-12-2022,sugar,KG,164
26-12-2022,sugar,KG,61
26-12-2022,sugar,KG,60
26-12-2022,sugar,KG,196
26-12-2022,sugar,KG,144
26-12-2022,sugar,KG,95
26-12-2022,sugar,KG,186
26-12-2022,sugar,KG,163
26-12-2022,sugar,KG,143
27-12-2022,sugar,KG,200
27-12-2022,sugar,KG,184
27-12-2022,sugar,KG,181
27-12-2022,sugar,KG,66
27-12-2022,sugar,KG,63
27-12-2022,sugar,KG,61
27-12-2022,sugar,KG,194
27-12-2022,sugar,KG,117
27-12-2022,sugar,KG,54
27-12-2022,sugar,KG,103
27-12-2022,sugar,KG,94
27-12-2022,sugar,KG,138
27-12-2022,sugar,KG,179
27-12-2022,sugar,KG,66
27-12-2022,sugar,KG,195
27-12-2022,sugar,KG,109
27-12-2022,sugar,KG,97
27-12-2022,sugar,KG,132
27-12-2022,sugar,KG,91
27-12-2022,sugar,KG,92
28-12-2022,sugar,KG,144
28-12-2022,sugar,KG,168
28-12-2022,sugar,KG,67
28-12-2022,sugar,KG,200
28-12-2022,sugar,KG,81
28-12-2022,sugar,KG,133
28-12-2022,sugar,KG,161
28-12-2022,sugar,KG,167
28-12-2022,sugar,KG,74
28-12-2022,sugar,KG,168
28-12-2022,sugar,KG,143
28-12-2022,sugar,KG,76
28-12-2022,sugar,KG,161
28-12-2022,sugar,KG,66
28-12-2022,sugar,KG,119
28-12-2022,sugar,KG,80
29-12-2022,sugar,KG,92
29-12-2022,sugar,KG,171
29-12-2022,sugar,KG,149
29-12-2022,sugar,KG,125
29-12-2022,sugar,KG,171
29-12-2022,sugar,KG,121
29-12-2022,sugar,KG,58
29-12-2022,sugar,KG,169
29-12-2022,sugar,KG,70
29-12-2022,sugar,KG,144
29-12-2022,sugar,KG,57
29-12-2022,sugar,KG,156
29-12-2022,sugar,KG,162
29-12-2022,sugar,KG,106
29-12-2022,sugar,KG,132
29-12-2022,sugar,KG,53
29-12-2022,sugar,KG,127
29-12-2022,sugar,KG,188
29-12-2022,sugar,KG,168
29-12-2022,sugar,KG,93
30-12-2022,sugar,KG,136
30-12-2022,sugar,KG,54
30-12-2022,sugar,KG,80
30-12-2022,sugar,KG,137
30-12-2022,sugar,KG,108
30-12-2022,sugar,KG,141
30-12-2022,sugar,KG,155
30-12-2022,sugar,KG,191
30-12-2022,sugar,KG,152
30-12-2022,sugar,KG,83
30-12-2022,sugar,KG,62
30-12-2022,sugar,KG,188
30-12-2022,sugar,KG,160
30-12-2022,sugar,KG,123
30-12-2022,sugar,KG,53
30-12-2022,sugar,KG,139
30-12-2022,sugar,KG,126
30-12-2022,sugar,KG,71
30-12-2022,sugar,KG,86
