ds,cid,item,y
29-07-2022,174055,Pista,313
31-08-2022,19,Pista,290
12-06-2022,471,Pista,189
27-05-2022,912,Pista,234
16-08-2022,1214,Pista,375
11-10-2022,1682,Pista,356
01-09-2022,2628,Pista,363
24-12-2022,3578,Pista,211
17-01-2022,5418,Pista,260
24-04-2022,8665,Pista,319
05-01-2022,44555,Pista,344
26-11-2022,55442,Pista,300
15-05-2022,67255,Pista,245
04-03-2022,80463,Pista,196
18-02-2022,91529,Pista,255
03-02-2022,110,Pista,288
20-07-2022,913,Pista,284
24-06-2022,1302,Pista,379
23-12-2022,2302,Pista,324
20-08-2022,3675,Pista,296
22-11-2022,7004,Pista,190
16-08-2022,60,Pista,188
30-12-2022,480,Pista,210
23-09-2022,1377,Pista,282
24-02-2022,1372,Pista,392
12-12-2022,3798,Pista,315
14-11-2022,356,Pista,288
07-03-2022,527,Pista,213
13-11-2022,134130,Pista,207
03-01-2022,442,Pista,194
21-06-2022,616,Pista,255
29-08-2022,122886,Pista,349
10-11-2022,174,Pista,274
28-02-2022,356,Pista,319
23-03-2022,535,Pista,355
10-08-2022,818,Pista,315
02-07-2022,1240,Pista,356
10-11-2022,1397,Pista,183
05-12-2022,1752,Pista,274
23-12-2022,2119,Pista,280
20-06-2022,2336,Pista,327
24-09-2022,2599,Pista,201
28-12-2022,2795,Pista,345
11-05-2022,3243,Pista,183
02-04-2022,490,Pista,189
17-11-2022,1291,Pista,277
26-07-2022,2194,Pista,353
25-04-2022,2841,Pista,398
14-04-2022,150,Pista,317
06-07-2022,151,Pista,355
20-06-2022,160,Pista,378
23-11-2022,357,Pista,219
09-10-2022,589,Pista,342
21-06-2022,1210,Pista,252
22-06-2022,6534,Pista,310
27-01-2022,50872,Pista,318
28-01-2022,69122,Pista,350
25-10-2022,80549,Pista,333
02-02-2022,91529,Pista,266
02-11-2022,102716,Pista,212
06-04-2022,109850,Pista,382
27-10-2022,120799,Pista,256
07-08-2022,135861,Pista,286
30-12-2022,153,Pista,199
15-05-2022,296,Pista,232
06-08-2022,420,Pista,282
25-08-2022,543,Pista,289
15-07-2022,1013,Pista,315
20-12-2022,1088,Pista,291
11-07-2022,62,Pista,203
26-08-2022,300,Pista,217
19-01-2022,500,Pista,211
23-10-2022,904,Pista,217
12-05-2022,1103,Pista,384
08-06-2022,1262,Pista,311
03-11-2022,1617,Pista,332
31-07-2022,2006,Pista,325
10-09-2022,2289,Pista,384
07-06-2022,2686,Pista,391
12-01-2022,3006,Pista,312
15-01-2022,3250,Pista,181
02-01-2022,3751,Pista,389
19-03-2022,4661,Pista,388
26-06-2022,858,Pista,220
11-06-2022,2078,Pista,339
19-10-2022,4886,Pista,310
08-05-2022,8961,Pista,239
04-05-2022,54286,Pista,261
17-01-2022,65845,Pista,378
13-07-2022,74450,Pista,267
05-04-2022,81834,Pista,240
04-01-2022,90866,Pista,208
05-08-2022,98243,Pista,291
10-11-2022,106100,Pista,274
24-01-2022,115149,Pista,186
05-11-2022,1284,Pista,389
20-11-2022,912,Pista,339
18-02-2022,3623,Pista,303
13-12-2022,8132,Pista,388
08-06-2022,56174,Pista,378
18-08-2022,3578,Pista,241
01-03-2022,5445,Pista,327
15-02-2022,1285,Pista,376
25-03-2022,78,Pista,367
12-02-2022,441,Pista,188
19-11-2022,2724,Pista,208
24-04-2022,3996,Pista,300
21-12-2022,357,Pista,268
09-09-2022,1431,Pista,328
19-05-2022,5,Pista,231
26-09-2022,719,Pista,279
04-04-2022,1036,Pista,257
17-12-2022,2916,Pista,197
25-07-2022,2890,Pista,225
16-06-2022,74789,Pista,181
19-08-2022,858,Pista,184
14-03-2022,364,Pista,198
23-04-2022,2700,Pista,256
