ds,CId,Item,Quantity,y
22-01-2022 00:00,3386,Rice,KG,140
29-01-2022 00:00,586,Rice,KG,127
14-02-2022 00:00,1610,Rice,KG,126
01-03-2022 00:00,3000,Rice,KG,141
04-03-2022 00:00,2804,Rice,KG,128
12-03-2022 00:00,1777,Rice,KG,145
13-03-2022 00:00,2028,Rice,KG,122
13-03-2022 00:00,2841,Rice,KG,109
18-03-2022 00:00,364,Rice,KG,94
18-03-2022 00:00,3257,Rice,KG,169
23-03-2022 00:00,1,Rice,KG,99
26-03-2022 00:00,5064,Rice,KG,176
03-04-2022 00:00,186,Rice,KG,134
04-04-2022 00:00,1487,Rice,KG,102
11-04-2022 00:00,5349,Rice,KG,145
20-04-2022 00:00,40815,Rice,KG,146
05-05-2022 00:00,2139,Rice,KG,93
05-05-2022 00:00,553,Rice,KG,141
11-05-2022 00:00,1983,Rice,KG,142
27-05-2022 00:00,442,Rice,KG,104
04-06-2022 00:00,3046,Rice,KG,152
04-06-2022 00:00,6242,Rice,KG,96
05-06-2022 00:00,1393,Rice,KG,158
07-06-2022 00:00,47,Rice,KG,172
08-06-2022 00:00,2918,Rice,KG,122
12-06-2022 00:00,1260,Rice,KG,178
15-06-2022 00:00,2291,Rice,KG,96
16-06-2022 00:00,3512,Rice,KG,160
19-06-2022 00:00,6683,Rice,KG,75
19-06-2022 00:00,3578,Rice,KG,78
21-06-2022 00:00,1082,Rice,KG,78
21-06-2022 00:00,33166,Rice,KG,151
26-06-2022 00:00,2125,Rice,KG,130
28-06-2022 00:00,4993,Rice,KG,95
28-06-2022 00:00,1917,Rice,KG,128
30-06-2022 00:00,1693,Rice,KG,135
06-07-2022 00:00,288,Rice,KG,80
20-07-2022 00:00,2549,Rice,KG,72
30-07-2022 00:00,587,Rice,KG,89
03-08-2022 00:00,1207,Rice,KG,170
08-08-2022 00:00,1027,Rice,KG,136
13-08-2022 00:00,1356,Rice,KG,94
15-08-2022 00:00,2949,Rice,KG,119
24-08-2022 00:00,1270,Rice,KG,70
02-09-2022 00:00,318,Rice,KG,144
22-09-2022 00:00,2161,Rice,KG,94
25-09-2022 00:00,2683,Rice,KG,144
29-09-2022 00:00,858,Rice,KG,109
04-10-2022 00:00,8636,Rice,KG,175
11-10-2022 00:00,1274,Rice,KG,75
12-10-2022 00:00,1282,Rice,KG,105
27-10-2022 00:00,4720,Rice,KG,102
09-11-2022 00:00,34405,Rice,KG,143
10-11-2022 00:00,1090,Rice,KG,139
13-11-2022 00:00,1500,Rice,KG,151
20-11-2022 00:00,6333,Rice,KG,180
25-11-2022 00:00,1246,Rice,KG,165
12-12-2022 00:00,6537,Rice,KG,152
15-12-2022 00:00,4621,Rice,KG,134
23-12-2022 00:00,7153,Rice,KG,144
21-01-2022 00:00,344,Rice,KG,74
29-04-2022 00:00,457,Rice,KG,148
26-05-2022 00:00,454,Rice,KG,83
28-06-2022 00:00,253,Rice,KG,144
07-12-2022 00:00,231,Rice,KG,138
05-01-2014 00:00,119901,Rice,KG,108
07-02-2014 00:00,150548,Rice,KG,172
28-03-2014 00:00,126430,Rice,KG,139
30-06-2014 00:00,142488,Rice,KG,176
08-07-2014 00:00,136890,Rice,KG,70
10-07-2014 00:00,116897,Rice,KG,119
21-09-2014 00:00,140267,Rice,KG,166
26-10-2014 00:00,128360,Rice,KG,177
22-11-2014 00:00,134853,Rice,KG,168
13-12-2014 00:00,147432,Rice,KG,76
01-01-2022 00:00,260,Rice,KG,126
04-01-2022 00:00,3275,Rice,KG,70
08-01-2022 00:00,1193,Rice,KG,85
13-01-2022 00:00,1387,Rice,KG,121
20-01-2022 00:00,4993,Rice,KG,79
21-01-2022 00:00,26614,Rice,KG,116
24-01-2022 00:00,364,Rice,KG,91
25-01-2022 00:00,1682,Rice,KG,133
27-01-2022 00:00,91529,Rice,KG,108
27-01-2022 00:00,8961,Rice,KG,125
31-01-2022 00:00,1209,Rice,KG,71
03-02-2022 00:00,1200,Rice,KG,179
05-02-2022 00:00,27871,Rice,KG,71
07-02-2022 00:00,59369,Rice,KG,137
10-02-2022 00:00,3629,Rice,KG,133
11-02-2022 00:00,4306,Rice,KG,155
12-02-2022 00:00,1704,Rice,KG,128
25-02-2022 00:00,587,Rice,KG,154
01-03-2022 00:00,95,Rice,KG,126
01-03-2022 00:00,6187,Rice,KG,113
02-03-2022 00:00,1917,Rice,KG,139
03-03-2022 00:00,104879,Rice,KG,71
08-03-2022 00:00,111759,Rice,KG,90
11-03-2022 00:00,2905,Rice,KG,106
12-03-2022 00:00,2019,Rice,KG,174
22-03-2022 00:00,51540,Rice,KG,158
23-03-2022 00:00,2011,Rice,KG,161
23-03-2022 00:00,48394,Rice,KG,90
25-03-2022 00:00,71838,Rice,KG,147
29-03-2022 00:00,54286,Rice,KG,136
30-03-2022 00:00,3089,Rice,KG,121
30-03-2022 00:00,86504,Rice,KG,144
02-04-2022 00:00,2571,Rice,KG,90
03-04-2022 00:00,2329,Rice,KG,71
03-04-2022 00:00,5218,Rice,KG,106
06-04-2022 00:00,3252,Rice,KG,140
07-04-2022 00:00,62374,Rice,KG,142
09-04-2022 00:00,1246,Rice,KG,137
09-04-2022 00:00,78499,Rice,KG,132
12-04-2022 00:00,33794,Rice,KG,113
16-04-2022 00:00,51662,Rice,KG,154
18-04-2022 00:00,377,Rice,KG,78
22-04-2022 00:00,1214,Rice,KG,158
24-04-2022 00:00,50872,Rice,KG,170
27-04-2022 00:00,165,Rice,KG,175
28-04-2022 00:00,4223,Rice,KG,98
28-04-2022 00:00,30749,Rice,KG,112
06-05-2022 00:00,1208,Rice,KG,108
16-05-2022 00:00,44665,Rice,KG,74
19-05-2022 00:00,714,Rice,KG,170
26-05-2022 00:00,5064,Rice,KG,73
27-05-2022 00:00,1217,Rice,KG,74
30-05-2022 00:00,3408,Rice,KG,147
01-06-2022 00:00,6643,Rice,KG,118
05-06-2022 00:00,27611,Rice,KG,175
06-06-2022 00:00,48516,Rice,KG,116
19-06-2022 00:00,68237,Rice,KG,80
21-06-2022 00:00,2542,Rice,KG,70
22-06-2022 00:00,71535,Rice,KG,93
01-07-2022 00:00,1210,Rice,KG,168
01-07-2022 00:00,97938,Rice,KG,169
02-07-2022 00:00,60069,Rice,KG,143
02-07-2022 00:00,1278,Rice,KG,80
16-07-2022 00:00,3980,Rice,KG,142
23-07-2022 00:00,55820,Rice,KG,170
02-08-2022 00:00,1625,Rice,KG,122
18-08-2022 00:00,1206,Rice,KG,136
21-08-2022 00:00,8957,Rice,KG,138
23-08-2022 00:00,5418,Rice,KG,123
23-08-2022 00:00,33166,Rice,KG,70
27-08-2022 00:00,1233,Rice,KG,150
02-09-2022 00:00,100553,Rice,KG,134
02-09-2022 00:00,3006,Rice,KG,99
04-09-2022 00:00,750,Rice,KG,140
16-09-2022 00:00,68358,Rice,KG,105
17-09-2022 00:00,2797,Rice,KG,118
21-09-2022 00:00,1221,Rice,KG,116
26-09-2022 00:00,1950,Rice,KG,141
29-09-2022 00:00,2194,Rice,KG,131
30-09-2022 00:00,4995,Rice,KG,147
06-10-2022 00:00,7143,Rice,KG,164
07-10-2022 00:00,480,Rice,KG,134
09-10-2022 00:00,99114,Rice,KG,158
09-10-2022 00:00,81591,Rice,KG,87
11-10-2022 00:00,778,Rice,KG,120
16-10-2022 00:00,59315,Rice,KG,118
25-10-2022 00:00,4022,Rice,KG,103
06-11-2022 00:00,1287,Rice,KG,180
13-11-2022 00:00,71033,Rice,KG,159
14-11-2022 00:00,590,Rice,KG,90
15-11-2022 00:00,64969,Rice,KG,138
22-11-2022 00:00,4226,Rice,KG,97
26-11-2022 00:00,56782,Rice,KG,166
03-12-2022 00:00,593,Rice,KG,115
08-12-2022 00:00,111,Rice,KG,132
10-12-2022 00:00,6953,Rice,KG,108
13-12-2022 00:00,64716,Rice,KG,163
18-12-2022 00:00,4262,Rice,KG,177
25-12-2022 00:00,6281,Rice,KG,94
30-12-2022 00:00,96829,Rice,KG,75
30-12-2022 00:00,1213,Rice,KG,143
01-01-2014 00:00,3793,Rice,KG,154
09-01-2014 00:00,8528,Rice,KG,76
30-01-2014 00:00,6870,Rice,KG,108
30-01-2014 00:00,6874,Rice,KG,109
31-01-2014 00:00,6333,Rice,KG,143
04-02-2014 00:00,84952,Rice,KG,156
05-02-2014 00:00,750,Rice,KG,92
09-02-2014 00:00,88129,Rice,KG,149
18-02-2014 00:00,4878,Rice,KG,161
24-02-2014 00:00,8636,Rice,KG,134
28-02-2014 00:00,117176,Rice,KG,147
11-03-2014 00:00,4896,Rice,KG,177
18-03-2014 00:00,59315,Rice,KG,180
05-04-2014 00:00,63113,Rice,KG,149
14-04-2014 00:00,4995,Rice,KG,78
17-04-2014 00:00,1665,Rice,KG,85
19-04-2014 00:00,30812,Rice,KG,115
21-04-2014 00:00,103980,Rice,KG,109
07-05-2014 00:00,116797,Rice,KG,113
08-05-2014 00:00,71579,Rice,KG,80
10-05-2014 00:00,7090,Rice,KG,94
12-05-2014 00:00,4369,Rice,KG,143
29-05-2014 00:00,44191,Rice,KG,142
30-05-2014 00:00,55820,Rice,KG,94
31-05-2014 00:00,8012,Rice,KG,140
09-06-2014 00:00,55269,Rice,KG,102
17-06-2014 00:00,60950,Rice,KG,126
22-06-2014 00:00,6365,Rice,KG,140
24-06-2014 00:00,1259,Rice,KG,173
28-06-2014 00:00,112183,Rice,KG,163
29-06-2014 00:00,33615,Rice,KG,140
29-06-2014 00:00,122886,Rice,KG,74
05-07-2014 00:00,90405,Rice,KG,166
14-07-2014 00:00,8644,Rice,KG,80
17-07-2014 00:00,106766,Rice,KG,135
22-07-2014 00:00,1172,Rice,KG,123
08-08-2014 00:00,8376,Rice,KG,150
10-08-2014 00:00,2006,Rice,KG,151
11-08-2014 00:00,4979,Rice,KG,161
11-08-2014 00:00,91529,Rice,KG,126
13-08-2014 00:00,81020,Rice,KG,168
13-08-2014 00:00,50872,Rice,KG,98
17-08-2014 00:00,101,Rice,KG,85
19-08-2014 00:00,5349,Rice,KG,146
13-09-2014 00:00,98809,Rice,KG,86
20-09-2014 00:00,91325,Rice,KG,94
24-09-2014 00:00,97921,Rice,KG,124
24-09-2014 00:00,296,Rice,KG,138
28-09-2014 00:00,57669,Rice,KG,98
01-10-2014 00:00,1732,Rice,KG,155
08-10-2014 00:00,5816,Rice,KG,89
16-10-2014 00:00,63992,Rice,KG,115
23-10-2014 00:00,1544,Rice,KG,169
02-11-2014 00:00,8360,Rice,KG,89
05-11-2014 00:00,78499,Rice,KG,90
10-11-2014 00:00,72998,Rice,KG,133
10-11-2014 00:00,5013,Rice,KG,82
14-11-2014 00:00,4014,Rice,KG,146
22-11-2014 00:00,36535,Rice,KG,76
28-11-2014 00:00,110102,Rice,KG,135
03-12-2014 00:00,7147,Rice,KG,157
10-12-2014 00:00,92259,Rice,KG,134
16-12-2014 00:00,109374,Rice,KG,76
16-12-2014 00:00,72226,Rice,KG,138
23-12-2014 00:00,8984,Rice,KG,166
26-12-2014 00:00,112852,Rice,KG,155
15-01-2014 00:00,1380,Rice,KG,166
21-02-2014 00:00,2174,Rice,KG,138
26-02-2014 00:00,480,Rice,KG,164
23-03-2014 00:00,1288,Rice,KG,170
22-04-2014 00:00,593,Rice,KG,112
23-04-2014 00:00,3897,Rice,KG,110
01-07-2014 00:00,2700,Rice,KG,135
12-07-2014 00:00,1517,Rice,KG,96
05-09-2014 00:00,4306,Rice,KG,96
01-11-2014 00:00,2797,Rice,KG,115
13-05-2014 00:00,122922,Rice,KG,167
11-12-2014 00:00,7361,Rice,KG,121
15-12-2014 00:00,163134,Rice,KG,156
06-02-2014 00:00,2378,Rice,KG,90
19-02-2014 00:00,920,Rice,KG,88
10-07-2014 00:00,1485,Rice,KG,102
27-11-2014 00:00,110,Rice,KG,70
02-01-2014 00:00,2364,Rice,KG,139
12-01-2014 00:00,1197,Rice,KG,133
19-05-2014 00:00,1193,Rice,KG,180
09-10-2014 00:00,3608,Rice,KG,97
26-12-2014 00:00,546,Rice,KG,137
02-01-2014 00:00,4454,Rice,KG,144
02-01-2014 00:00,84152,Rice,KG,97
03-01-2014 00:00,6250,Rice,KG,165
06-01-2014 00:00,4993,Rice,KG,142
08-01-2014 00:00,61257,Rice,KG,139
09-01-2014 00:00,96610,Rice,KG,164
14-01-2014 00:00,33794,Rice,KG,143
15-01-2014 00:00,292,Rice,KG,151
16-01-2014 00:00,37857,Rice,KG,169
19-01-2014 00:00,53883,Rice,KG,107
20-01-2014 00:00,1020,Rice,KG,171
21-01-2014 00:00,4728,Rice,KG,129
21-01-2014 00:00,3968,Rice,KG,103
21-01-2014 00:00,115713,Rice,KG,146
24-01-2014 00:00,80549,Rice,KG,149
25-01-2014 00:00,1,Rice,KG,118
29-01-2014 00:00,6502,Rice,KG,119
31-01-2014 00:00,3753,Rice,KG,154
01-02-2014 00:00,1876,Rice,KG,85
02-02-2014 00:00,53956,Rice,KG,133
04-02-2014 00:00,5218,Rice,KG,151
04-02-2014 00:00,2529,Rice,KG,107
05-02-2014 00:00,94864,Rice,KG,86
09-02-2014 00:00,45517,Rice,KG,119
10-02-2014 00:00,27674,Rice,KG,114
10-02-2014 00:00,6541,Rice,KG,95
15-02-2014 00:00,105227,Rice,KG,155
15-02-2014 00:00,96655,Rice,KG,106
17-02-2014 00:00,36529,Rice,KG,77
26-02-2014 00:00,102903,Rice,KG,72
26-02-2014 00:00,3616,Rice,KG,166
02-03-2014 00:00,5445,Rice,KG,163
05-03-2014 00:00,5010,Rice,KG,166
14-03-2014 00:00,64969,Rice,KG,125
18-03-2014 00:00,135288,Rice,KG,80
20-03-2014 00:00,3793,Rice,KG,154
20-03-2014 00:00,5449,Rice,KG,112
22-03-2014 00:00,4821,Rice,KG,160
23-03-2014 00:00,1653,Rice,KG,107
24-03-2014 00:00,4995,Rice,KG,77
26-03-2014 00:00,1464,Rice,KG,125
27-03-2014 00:00,101525,Rice,KG,173
27-03-2014 00:00,4069,Rice,KG,130
30-03-2014 00:00,59900,Rice,KG,76
02-04-2014 00:00,101362,Rice,KG,105
02-04-2014 00:00,62376,Rice,KG,88
03-04-2014 00:00,102407,Rice,KG,158
03-04-2014 00:00,8636,Rice,KG,176
07-04-2014 00:00,67508,Rice,KG,89
09-04-2014 00:00,3147,Rice,KG,116
10-04-2014 00:00,58559,Rice,KG,139
13-04-2014 00:00,1552,Rice,KG,161
15-04-2014 00:00,34520,Rice,KG,124
18-04-2014 00:00,104,Rice,KG,108
19-04-2014 00:00,48774,Rice,KG,103
20-04-2014 00:00,541,Rice,KG,106
20-04-2014 00:00,48082,Rice,KG,121
23-04-2014 00:00,2321,Rice,KG,148
24-04-2014 00:00,1431,Rice,KG,116
28-04-2014 00:00,102445,Rice,KG,81
29-04-2014 00:00,1862,Rice,KG,136
02-05-2014 00:00,1196,Rice,KG,114
02-05-2014 00:00,27904,Rice,KG,79
02-05-2014 00:00,150,Rice,KG,179
03-05-2014 00:00,3785,Rice,KG,117
04-05-2014 00:00,5171,Rice,KG,112
06-05-2014 00:00,5349,Rice,KG,161
07-05-2014 00:00,33437,Rice,KG,107
08-05-2014 00:00,5507,Rice,KG,101
08-05-2014 00:00,6373,Rice,KG,73
08-05-2014 00:00,741,Rice,KG,86
09-05-2014 00:00,131241,Rice,KG,96
10-05-2014 00:00,31696,Rice,KG,99
10-05-2014 00:00,1407,Rice,KG,86
13-05-2014 00:00,34334,Rice,KG,144
15-05-2014 00:00,4878,Rice,KG,167
15-05-2014 00:00,2959,Rice,KG,114
17-05-2014 00:00,3755,Rice,KG,85
17-05-2014 00:00,5785,Rice,KG,101
21-05-2014 00:00,4262,Rice,KG,143
22-05-2014 00:00,2712,Rice,KG,77
26-05-2014 00:00,4299,Rice,KG,121
31-05-2014 00:00,91628,Rice,KG,136
31-05-2014 00:00,6863,Rice,KG,168
31-05-2014 00:00,4235,Rice,KG,157
03-06-2014 00:00,99813,Rice,KG,139
05-06-2014 00:00,63082,Rice,KG,77
11-06-2014 00:00,7044,Rice,KG,134
12-06-2014 00:00,31658,Rice,KG,152
14-06-2014 00:00,78088,Rice,KG,124
16-06-2014 00:00,90719,Rice,KG,113
21-06-2014 00:00,48780,Rice,KG,109
21-06-2014 00:00,134130,Rice,KG,89
21-06-2014 00:00,100843,Rice,KG,149
22-06-2014 00:00,1544,Rice,KG,171
26-06-2014 00:00,152081,Rice,KG,164
28-06-2014 00:00,95875,Rice,KG,140
28-06-2014 00:00,91325,Rice,KG,73
30-06-2014 00:00,154941,Rice,KG,161
30-06-2014 00:00,33493,Rice,KG,161
03-07-2014 00:00,367,Rice,KG,135
13-07-2014 00:00,46723,Rice,KG,99
14-07-2014 00:00,112334,Rice,KG,87
14-07-2014 00:00,48394,Rice,KG,145
15-07-2014 00:00,2599,Rice,KG,79
19-07-2014 00:00,2997,Rice,KG,71
19-07-2014 00:00,95510,Rice,KG,105
20-07-2014 00:00,2840,Rice,KG,97
20-07-2014 00:00,1225,Rice,KG,143
20-07-2014 00:00,32587,Rice,KG,110
20-07-2014 00:00,1704,Rice,KG,147
21-07-2014 00:00,784,Rice,KG,148
21-07-2014 00:00,1270,Rice,KG,102
26-07-2014 00:00,6952,Rice,KG,179
26-07-2014 00:00,7254,Rice,KG,103
28-07-2014 00:00,86835,Rice,KG,178
02-08-2014 00:00,33679,Rice,KG,103
02-08-2014 00:00,36535,Rice,KG,76
02-08-2014 00:00,1721,Rice,KG,110
02-08-2014 00:00,34048,Rice,KG,128
03-08-2014 00:00,1411,Rice,KG,123
03-08-2014 00:00,8950,Rice,KG,72
03-08-2014 00:00,2012,Rice,KG,118
04-08-2014 00:00,47099,Rice,KG,125
04-08-2014 00:00,69951,Rice,KG,70
05-08-2014 00:00,157699,Rice,KG,180
05-08-2014 00:00,115617,Rice,KG,167
05-08-2014 00:00,34150,Rice,KG,152
06-08-2014 00:00,5608,Rice,KG,107
10-08-2014 00:00,1097,Rice,KG,169
15-08-2014 00:00,19,Rice,KG,151
16-08-2014 00:00,79293,Rice,KG,87
19-08-2014 00:00,84954,Rice,KG,116
21-08-2014 00:00,165969,Rice,KG,133
28-08-2014 00:00,2761,Rice,KG,82
28-08-2014 00:00,87520,Rice,KG,106
02-09-2014 00:00,2003,Rice,KG,81
02-09-2014 00:00,2617,Rice,KG,139
03-09-2014 00:00,94959,Rice,KG,175
04-09-2014 00:00,54272,Rice,KG,146
04-09-2014 00:00,4848,Rice,KG,82
08-09-2014 00:00,8361,Rice,KG,87
09-09-2014 00:00,2580,Rice,KG,152
10-09-2014 00:00,49932,Rice,KG,165
12-09-2014 00:00,2701,Rice,KG,153
12-09-2014 00:00,47200,Rice,KG,72
12-09-2014 00:00,39427,Rice,KG,139
15-09-2014 00:00,1676,Rice,KG,180
18-09-2014 00:00,112552,Rice,KG,129
22-09-2014 00:00,103871,Rice,KG,122
22-09-2014 00:00,2329,Rice,KG,128
01-10-2014 00:00,4022,Rice,KG,174
02-10-2014 00:00,4701,Rice,KG,78
04-10-2014 00:00,2393,Rice,KG,70
05-10-2014 00:00,4011,Rice,KG,119
06-10-2014 00:00,3176,Rice,KG,115
08-10-2014 00:00,112804,Rice,KG,84
13-10-2014 00:00,48043,Rice,KG,176
14-10-2014 00:00,74789,Rice,KG,161
18-10-2014 00:00,2722,Rice,KG,132
21-10-2014 00:00,4226,Rice,KG,159
22-10-2014 00:00,356,Rice,KG,157
22-10-2014 00:00,51662,Rice,KG,165
26-10-2014 00:00,8371,Rice,KG,110
28-10-2014 00:00,788,Rice,KG,178
28-10-2014 00:00,58025,Rice,KG,139
29-10-2014 00:00,79134,Rice,KG,139
30-10-2014 00:00,2594,Rice,KG,152
31-10-2014 00:00,6953,Rice,KG,161
01-11-2014 00:00,61132,Rice,KG,135
05-11-2014 00:00,2273,Rice,KG,96
10-11-2014 00:00,117533,Rice,KG,121
11-11-2014 00:00,27838,Rice,KG,114
12-11-2014 00:00,85510,Rice,KG,154
14-11-2014 00:00,69122,Rice,KG,133
15-11-2014 00:00,62511,Rice,KG,97
15-11-2014 00:00,118202,Rice,KG,93
16-11-2014 00:00,5903,Rice,KG,155
19-11-2014 00:00,71156,Rice,KG,175
21-11-2014 00:00,6902,Rice,KG,87
22-11-2014 00:00,2710,Rice,KG,176
23-11-2014 00:00,89039,Rice,KG,129
25-11-2014 00:00,1748,Rice,KG,165
25-11-2014 00:00,474,Rice,KG,70
26-11-2014 00:00,64614,Rice,KG,108
27-11-2014 00:00,5881,Rice,KG,150
27-11-2014 00:00,62394,Rice,KG,135
01-12-2014 00:00,95309,Rice,KG,132
03-12-2014 00:00,51412,Rice,KG,104
03-12-2014 00:00,62081,Rice,KG,161
06-12-2014 00:00,32213,Rice,KG,115
08-12-2014 00:00,105504,Rice,KG,165
10-12-2014 00:00,49278,Rice,KG,74
10-12-2014 00:00,4025,Rice,KG,119
11-12-2014 00:00,153070,Rice,KG,76
12-12-2014 00:00,156369,Rice,KG,118
18-12-2014 00:00,43376,Rice,KG,163
18-12-2014 00:00,1584,Rice,KG,105
21-12-2014 00:00,3868,Rice,KG,146
21-12-2014 00:00,89745,Rice,KG,100
22-12-2014 00:00,60072,Rice,KG,154
23-12-2014 00:00,101864,Rice,KG,155
26-12-2014 00:00,457,Rice,KG,93
26-12-2014 00:00,5944,Rice,KG,74
29-12-2014 00:00,64497,Rice,KG,92
28-01-2014 00:00,2003,Rice,KG,121
15-02-2014 00:00,2393,Rice,KG,116
18-02-2014 00:00,1059,Rice,KG,159
17-06-2014 00:00,4973,Rice,KG,140
06-07-2014 00:00,2641,Rice,KG,82
16-08-2014 00:00,1193,Rice,KG,104
27-08-2014 00:00,333,Rice,KG,130
18-02-2014 00:00,2231,Rice,KG,92
08-03-2014 00:00,2076,Rice,KG,88
20-08-2014 00:00,3510,Rice,KG,137
18-12-2014 00:00,2871,Rice,KG,178
04-02-2014 00:00,1371,Rice,KG,167
24-04-2014 00:00,381,Rice,KG,110
22-05-2014 00:00,1077,Rice,KG,145
30-06-2014 00:00,2248,Rice,KG,140
28-07-2014 00:00,2944,Rice,KG,171
30-09-2014 00:00,2991,Rice,KG,121
08-01-2014 00:00,608,Rice,KG,132
09-01-2014 00:00,1214,Rice,KG,100
16-01-2014 00:00,1265,Rice,KG,172
30-01-2014 00:00,306,Rice,KG,129
01-02-2014 00:00,94959,Rice,KG,148
01-02-2014 00:00,44191,Rice,KG,179
04-02-2014 00:00,2329,Rice,KG,109
10-02-2014 00:00,3801,Rice,KG,86
14-02-2014 00:00,3105,Rice,KG,128
14-02-2014 00:00,97913,Rice,KG,70
01-03-2014 00:00,4011,Rice,KG,138
02-03-2014 00:00,47,Rice,KG,97
04-03-2014 00:00,593,Rice,KG,105
19-03-2014 00:00,2858,Rice,KG,173
28-03-2014 00:00,32,Rice,KG,148
06-04-2014 00:00,1617,Rice,KG,71
07-04-2014 00:00,923,Rice,KG,116
17-04-2014 00:00,27773,Rice,KG,96
17-04-2014 00:00,70286,Rice,KG,101
24-04-2014 00:00,2997,Rice,KG,146
26-04-2014 00:00,1357,Rice,KG,137
08-05-2014 00:00,79132,Rice,KG,120
08-05-2014 00:00,3654,Rice,KG,161
23-05-2014 00:00,2000,Rice,KG,172
27-05-2014 00:00,293,Rice,KG,97
27-05-2014 00:00,79357,Rice,KG,73
28-05-2014 00:00,527,Rice,KG,179
09-06-2014 00:00,4467,Rice,KG,146
17-06-2014 00:00,4848,Rice,KG,73
24-06-2014 00:00,1221,Rice,KG,71
29-06-2014 00:00,2028,Rice,KG,135
09-07-2014 00:00,4886,Rice,KG,75
10-07-2014 00:00,44555,Rice,KG,135
27-07-2014 00:00,92259,Rice,KG,157
29-07-2014 00:00,51662,Rice,KG,128
07-08-2014 00:00,1186,Rice,KG,85
11-08-2014 00:00,1209,Rice,KG,136
16-08-2014 00:00,110,Rice,KG,87
30-08-2014 00:00,7153,Rice,KG,152
11-09-2014 00:00,5445,Rice,KG,180
14-10-2014 00:00,1222,Rice,KG,72
16-10-2014 00:00,1748,Rice,KG,94
19-10-2014 00:00,1275,Rice,KG,130
30-10-2014 00:00,48774,Rice,KG,170
08-11-2014 00:00,590,Rice,KG,98
26-11-2014 00:00,2692,Rice,KG,134
09-12-2014 00:00,1172,Rice,KG,146
10-12-2014 00:00,1028,Rice,KG,100
20-12-2014 00:00,4973,Rice,KG,142
24-12-2014 00:00,1196,Rice,KG,162
11-06-2014 00:00,1,Rice,KG,71
05-01-2014 00:00,527,Rice,KG,166
07-01-2014 00:00,44761,Rice,KG,98
13-01-2014 00:00,1732,Rice,KG,115
14-01-2014 00:00,3275,Rice,KG,119
18-01-2014 00:00,6016,Rice,KG,122
20-01-2014 00:00,924,Rice,KG,167
20-01-2014 00:00,7123,Rice,KG,171
24-01-2014 00:00,971,Rice,KG,155
15-02-2014 00:00,3819,Rice,KG,129
17-02-2014 00:00,1230,Rice,KG,89
01-03-2014 00:00,1080,Rice,KG,155
02-03-2014 00:00,104,Rice,KG,176
02-03-2014 00:00,3968,Rice,KG,81
19-03-2014 00:00,1246,Rice,KG,127
31-03-2014 00:00,5378,Rice,KG,120
01-04-2014 00:00,56788,Rice,KG,81
01-04-2014 00:00,1193,Rice,KG,74
03-04-2014 00:00,4963,Rice,KG,118
11-04-2014 00:00,3556,Rice,KG,138
13-04-2014 00:00,909,Rice,KG,144
13-04-2014 00:00,8638,Rice,KG,159
17-04-2014 00:00,2858,Rice,KG,133
24-04-2014 00:00,4928,Rice,KG,101
27-04-2014 00:00,44195,Rice,KG,76
07-05-2014 00:00,223,Rice,KG,142
07-05-2014 00:00,1356,Rice,KG,135
17-05-2014 00:00,1721,Rice,KG,158
20-05-2014 00:00,53519,Rice,KG,73
26-05-2014 00:00,2340,Rice,KG,119
31-05-2014 00:00,48997,Rice,KG,135
02-06-2014 00:00,5459,Rice,KG,124
06-06-2014 00:00,6993,Rice,KG,81
06-06-2014 00:00,1917,Rice,KG,87
24-06-2014 00:00,1270,Rice,KG,161
26-06-2014 00:00,780,Rice,KG,82
27-06-2014 00:00,7438,Rice,KG,72
28-06-2014 00:00,1206,Rice,KG,137
03-07-2014 00:00,714,Rice,KG,154
06-07-2014 00:00,4979,Rice,KG,109
06-07-2014 00:00,40583,Rice,KG,143
11-07-2014 00:00,2028,Rice,KG,83
11-07-2014 00:00,2076,Rice,KG,173
15-07-2014 00:00,288,Rice,KG,131
20-07-2014 00:00,157,Rice,KG,105
20-07-2014 00:00,2712,Rice,KG,75
29-07-2014 00:00,1241,Rice,KG,120
30-07-2014 00:00,6539,Rice,KG,98
05-08-2014 00:00,38061,Rice,KG,131
09-08-2014 00:00,802,Rice,KG,77
10-08-2014 00:00,1208,Rice,KG,143
20-08-2014 00:00,2579,Rice,KG,166
21-08-2014 00:00,1089,Rice,KG,154
01-09-2014 00:00,1271,Rice,KG,88
05-09-2014 00:00,7147,Rice,KG,77
06-09-2014 00:00,8784,Rice,KG,164
09-09-2014 00:00,1279,Rice,KG,85
13-09-2014 00:00,2968,Rice,KG,163
21-09-2014 00:00,4881,Rice,KG,166
27-09-2014 00:00,653,Rice,KG,90
29-09-2014 00:00,356,Rice,KG,120
02-10-2014 00:00,6159,Rice,KG,70
05-10-2014 00:00,3863,Rice,KG,109
10-10-2014 00:00,1625,Rice,KG,153
14-10-2014 00:00,1911,Rice,KG,96
18-10-2014 00:00,2395,Rice,KG,136
31-10-2014 00:00,1197,Rice,KG,110
01-11-2014 00:00,4873,Rice,KG,117
07-11-2014 00:00,6954,Rice,KG,175
13-11-2014 00:00,3081,Rice,KG,106
14-11-2014 00:00,32460,Rice,KG,72
18-11-2014 00:00,4995,Rice,KG,167
25-11-2014 00:00,4011,Rice,KG,123
25-11-2014 00:00,1921,Rice,KG,163
28-11-2014 00:00,1627,Rice,KG,177
